Customer Name,Age,Gender,City,Occupation,Order Time,Restaurant,Food Item,No. of Items,Delivery Time (min),Total Bill ($),Delivery Tip ($),Payment Method,Coupon Applied,Order Status,Feedback Rating,Device Used,Customer Tier,Order Delay (min),Delivery Agent Rating
Jessica,63,Female,San Diego,Engineer,20:18.0,Subway,Sandwich,2,20,47.54,4.78,Credit Card,Yes,Delivered,5,Mobile App,Regular,0,4
Chris,63,Female,Chicago,Teacher,59:18.0,Chipotle,Tacos,4,40,11.02,3.91,Credit Card,No,Delivered,3,Mobile App,Silver,15,5
Ashley,63,Male,New York,Teacher,56:18.0,Burger King,Pizza,1,33,47.74,5.25,Cash,No,Delivered,5,Mobile App,Silver,8,5
Ashley,63,Female,New York,Salesperson,46:18.0,KFC,Burger,3,21,20.12,2.25,Cash,No,Delivered,4,Mobile App,Regular,12,5
John,63,Female,Dallas,Doctor,23:18.0,Burger King,Pizza,1,29,24.61,4.4,UPI,No,Delivered,1,Mobile App,Silver,10,4
Chris,63,Male,San Jose,Student,16:18.0,Subway,Pizza,5,27,27.73,5,Debit Card,No,Cancelled,5,Mobile App,Gold,8,4
Laura,63,Female,San Jose,Doctor,31:18.0,Subway,Sushi,3,31,25.4,6.02,Credit Card,Yes,Delivered,5,Mobile App,Regular,1,2
Daniel,63,Male,Los Angeles,Student,37:18.0,Chipotle,Burger,4,23,27.94,6.62,Debit Card,Yes,Delivered,1,Mobile App,Regular,4,4
David,63,Female,Houston,Salesperson,05:18.0,McDonald's,Sushi,3,28,21.55,0.32,Credit Card,No,Delivered,4,Mobile App,Regular,21,4
Jessica,63,Female,San Diego,Designer,08:18.0,McDonald's,Burger,1,25,32.72,4.3,Wallet,Yes,Delivered,3,Mobile App,Silver,10,5
Ashley,63,Male,San Jose,Driver,53:18.0,McDonald's,Sandwich,2,48,23.68,6.42,Cash,No,Delivered,4,Mobile App,Regular,0,5
David,63,Male,San Jose,Engineer,50:18.0,Subway,Pizza,5,21,32.97,4.96,Credit Card,No,Delivered,5,Mobile App,Platinum,3,5
Sarah,63,Female,San Jose,Engineer,20:18.0,Wendy's,Salad,2,6,13.86,5.79,Debit Card,No,Delivered,4,Mobile App,Silver,19,4
Laura,63,Female,Houston,Teacher,05:18.0,KFC,Sandwich,2,55,34.99,3.68,Debit Card,No,Delivered,5,Desktop Site,Regular,4,4
Ashley,63,Male,Los Angeles,Doctor,42:18.0,Wendy's,Burger,2,39,34.9,4.85,Debit Card,No,Delivered,3,Desktop Site,Silver,0,4
Ashley,63,Male,Chicago,Driver,09:18.0,Taco Bell,Burger,1,32,56.62,5.15,Debit Card,Yes,Cancelled,4,Mobile App,Regular,14,4
Chris,63,Male,Chicago,Doctor,07:18.0,Subway,Sandwich,1,21,3.34,11.06,Credit Card,No,Delivered,5,Desktop Site,Platinum,13,2
Laura,63,Female,Dallas,Doctor,35:18.0,Wendy's,Burger,5,46,30.17,2.02,Cash,No,Delivered,4,Desktop Site,Silver,9,3
Daniel,63,Male,Dallas,Engineer,37:18.0,Subway,Burger,4,40,24.85,2.72,Credit Card,No,Delivered,3,Desktop Site,Regular,13,4
Ashley,63,Male,Phoenix,Engineer,49:18.0,Chipotle,Ramen,4,39,32.09,1.05,Credit Card,No,Delivered,3,Mobile App,Regular,6,4
Ashley,63,Female,San Jose,Salesperson,25:18.0,Chipotle,Pizza,2,24,27.79,3.87,Credit Card,No,Delivered,4,Mobile App,Regular,7,5
David,63,Male,Dallas,Student,30:18.0,Subway,Burger,4,42,37.99,1.4,Wallet,No,Delivered,3,Desktop Site,Regular,0,4
Chris,63,Female,Houston,Teacher,41:18.0,Burger King,Burger,1,53,47.58,3.69,Debit Card,No,Delivered,2,Desktop Site,Silver,6,4
Michael,63,Male,Dallas,Engineer,24:18.0,McDonald's,Pizza,4,35,19.22,1.27,Credit Card,No,Delivered,3,Desktop Site,Gold,9,4
John,63,Female,Chicago,Teacher,36:18.0,Burger King,Burger,4,37,36.7,1.25,Credit Card,No,Delivered,5,Mobile App,Silver,0,3
Ashley,63,Male,Dallas,Doctor,28:18.0,Chipotle,Sushi,3,13,43.67,4.62,Credit Card,No,Delivered,3,Mobile App,Regular,0,4
Jessica,63,Female,New York,Student,09:18.0,Burger King,Sushi,5,59,28.76,7.06,Credit Card,No,Delivered,3,Mobile App,Regular,6,3
David,63,Female,New York,Designer,44:18.0,Panda Express,Salad,3,30,28.92,2.34,Credit Card,Yes,Delivered,2,Mobile App,Regular,0,5
John,63,Female,Phoenix,Student,56:18.0,Burger King,Ramen,1,35,32.34,1.42,Cash,Yes,Delivered,4,Mobile App,Silver,0,3
David,63,Male,Chicago,Student,10:18.0,Taco Bell,Sushi,1,46,25.77,2.71,Credit Card,No,Delivered,5,Mobile App,Silver,1,4
Michael,63,Male,Chicago,Driver,38:18.0,McDonald's,Salad,5,27,32.16,5.7,Credit Card,No,Delivered,4,Mobile App,Platinum,15,2
Daniel,63,Male,Chicago,Salesperson,53:18.0,KFC,Sandwich,4,28,12.5,1.2,Debit Card,Yes,Delivered,4,Mobile App,Regular,14,4
Jessica,63,Female,New York,Teacher,11:18.0,Panda Express,Sushi,3,47,15.11,4.22,UPI,No,Delivered,3,Mobile App,Platinum,9,4
Ashley,63,Male,Dallas,Student,16:18.0,Chipotle,Ramen,1,27,7.61,0.17,Credit Card,No,Cancelled,4,Mobile App,Silver,30,4
David,63,Male,Dallas,Designer,08:18.0,McDonald's,Burger,5,25,23.44,6.75,Credit Card,No,Delivered,5,Mobile App,Regular,1,4
Michael,63,Female,San Diego,Student,28:18.0,KFC,Pizza,3,29,35.46,0.26,Debit Card,No,Delivered,3,Mobile App,Regular,14,4
Chris,63,Male,Phoenix,Salesperson,12:18.0,McDonald's,Burger,3,40,34.79,0,Wallet,Yes,Delivered,3,Mobile App,Regular,10,1
Michael,63,Female,San Jose,Salesperson,37:18.0,McDonald's,Burger,1,40,32.64,0.91,Debit Card,No,Delivered,4,Mobile App,Regular,10,4
Emily,63,Female,Phoenix,Teacher,45:18.0,Wendy's,Pizza,1,40,25.67,7.73,Debit Card,No,Cancelled,3,Desktop Site,Gold,22,2
John,63,Female,Dallas,Teacher,05:18.0,McDonald's,Burger,4,31,14.1,5.6,Credit Card,No,Delivered,3,Mobile App,Regular,1,5
Ashley,63,Male,Chicago,Doctor,30:18.0,McDonald's,Pizza,4,33,17.06,5.04,Debit Card,No,Delivered,5,Mobile App,Silver,8,5
Daniel,63,Male,Chicago,Teacher,09:18.0,McDonald's,Ramen,2,30,34.44,3.22,UPI,No,Delivered,4,Mobile App,Silver,4,5
Chris,63,Female,Phoenix,Salesperson,52:18.0,Taco Bell,Pasta,2,15,41.83,0.12,Credit Card,No,Delivered,3,Mobile App,Regular,1,2
Ashley,63,Female,New York,Designer,02:18.0,KFC,Pizza,5,41,39.67,7.71,Wallet,Yes,Delivered,3,Desktop Site,Platinum,5,3
Laura,63,Female,San Jose,Engineer,48:18.0,Chipotle,Sushi,5,31,52.34,2.84,Cash,No,Delivered,4,Mobile App,Silver,7,3
Sarah,63,Female,Houston,Engineer,31:18.0,Subway,Ramen,5,21,16.97,3.97,Credit Card,No,Delivered,3,Mobile App,Regular,13,4
Jessica,63,Female,Los Angeles,Salesperson,15:18.0,KFC,Pasta,2,26,31.04,6.75,Credit Card,No,Delivered,5,Desktop Site,Silver,8,5
Ashley,63,Male,Houston,Teacher,18:18.0,McDonald's,Salad,5,29,18.48,4.75,Wallet,No,Delivered,3,Mobile App,Regular,1,3
Daniel,63,Male,San Jose,Driver,50:18.0,Burger King,Sandwich,5,15,46.87,5.82,Credit Card,Yes,Delivered,3,Mobile App,Silver,10,4
Sarah,63,Female,San Jose,Engineer,02:18.0,Subway,Sandwich,1,40,22.42,1.65,Wallet,No,Delivered,5,Mobile App,Silver,0,3
Chris,63,Male,San Diego,Student,59:18.0,Subway,Pasta,3,28,32.14,4.94,Credit Card,No,Delivered,2,Mobile App,Regular,10,4
John,63,Male,Los Angeles,Student,42:18.0,McDonald's,Burger,2,22,19.92,5.39,Wallet,No,Delivered,2,Mobile App,Regular,8,5
Emily,63,Female,San Jose,Doctor,02:18.0,KFC,Sushi,1,20,33.69,5.43,Credit Card,Yes,Delivered,5,Desktop Site,Regular,1,4
Michael,63,Male,Chicago,Driver,42:18.0,KFC,Sushi,2,49,22.1,7.52,Credit Card,No,Delivered,4,Desktop Site,Platinum,0,4
Daniel,63,Female,San Jose,Salesperson,40:18.0,McDonald's,Burger,5,29,34.34,5.03,Credit Card,No,Cancelled,3,Mobile App,Regular,0,3
Laura,63,Female,San Jose,Teacher,02:18.0,KFC,Pizza,4,35,43.81,7.22,Credit Card,No,Delivered,2,Mobile App,Silver,9,4
Chris,63,Female,Dallas,Doctor,52:18.0,Wendy's,Tacos,1,16,37.23,5.07,Debit Card,Yes,Delivered,4,Mobile App,Regular,3,4
Michael,63,Male,New York,Designer,57:18.0,Chipotle,Tacos,4,32,52.47,2.55,Credit Card,No,Cancelled,4,Mobile App,Platinum,0,5
Daniel,63,Female,San Jose,Engineer,21:18.0,McDonald's,Tacos,5,30,32.29,0.13,UPI,No,Delivered,4,Mobile App,Silver,0,4
Ashley,63,Male,Los Angeles,Student,22:18.0,Wendy's,Burger,3,43,22.24,0.79,Credit Card,No,Cancelled,3,Mobile App,Regular,3,5
Ashley,63,Female,San Jose,Designer,33:18.0,Chipotle,Salad,4,33,30.51,6.9,UPI,No,Delivered,4,Mobile App,Platinum,8,1
David,63,Female,San Jose,Salesperson,21:18.1,McDonald's,Burger,3,21,27.41,3.41,Debit Card,No,Delivered,4,Mobile App,Regular,7,5
Ashley,63,Male,New York,Doctor,27:18.1,Chipotle,Burger,2,38,43.37,6.6,Credit Card,No,Delivered,4,Mobile App,Regular,0,4
Daniel,63,Male,Chicago,Doctor,48:18.1,Panda Express,Sushi,2,25,33.97,0.22,Credit Card,No,Delayed,4,Mobile App,Silver,13,2
John,63,Female,Phoenix,Teacher,03:18.1,Chipotle,Pizza,2,10,48.3,7.46,Credit Card,No,Delivered,4,Mobile App,Regular,13,4
Daniel,63,Female,Houston,Doctor,47:18.1,Chipotle,Sandwich,3,32,42.89,6.19,Debit Card,No,Delivered,4,Mobile App,Silver,10,3
David,63,Female,Houston,Engineer,34:18.1,KFC,Pizza,5,7,37.42,5.55,Credit Card,No,Cancelled,5,Mobile App,Silver,6,2
Daniel,63,Male,San Jose,Teacher,54:18.1,McDonald's,Ramen,3,40,16.49,4.08,UPI,No,Delivered,3,Mobile App,Silver,0,4
Daniel,63,Male,San Diego,Designer,37:18.1,Wendy's,Sushi,3,21,21.62,5.77,Credit Card,Yes,Delivered,4,Mobile App,Regular,4,5
Sarah,63,Female,Chicago,Doctor,23:18.1,Chipotle,Pizza,3,45,26.52,0,Credit Card,No,Delivered,2,Mobile App,Gold,12,5
Laura,63,Female,Chicago,Student,59:18.1,McDonald's,Ramen,3,21,11.44,3.89,Credit Card,No,Delivered,3,Mobile App,Regular,0,4
David,63,Male,Los Angeles,Teacher,46:18.1,Chipotle,Pizza,1,36,32.6,0,UPI,No,Delivered,5,Mobile App,Silver,0,4
Jessica,63,Female,San Jose,Engineer,20:18.1,Chipotle,Pasta,2,19,24.66,0.43,Wallet,Yes,Delivered,4,Mobile App,Regular,10,5
Daniel,63,Male,New York,Engineer,50:18.1,Taco Bell,Pasta,1,42,32.36,8.49,UPI,Yes,Delivered,4,Mobile App,Regular,6,4
Michael,63,Male,New York,Student,50:18.1,Taco Bell,Pizza,4,32,49.13,0,Credit Card,No,Delivered,4,Mobile App,Silver,4,4
Michael,63,Male,Los Angeles,Student,06:18.1,Wendy's,Pasta,4,38,33.87,2.26,Debit Card,Yes,Delivered,4,Mobile App,Silver,0,4
Ashley,63,Female,San Diego,Engineer,13:18.1,Chipotle,Burger,2,38,35.73,3.68,Wallet,No,Delivered,2,Mobile App,Silver,3,5
Michael,63,Female,Phoenix,Teacher,43:18.1,McDonald's,Burger,5,24,35.22,7.62,Credit Card,Yes,Delivered,4,Mobile App,Silver,0,4
Michael,63,Male,San Diego,Salesperson,22:18.1,Taco Bell,Sandwich,1,33,29.83,0.26,UPI,No,Delivered,5,Mobile App,Silver,0,5
Daniel,63,Male,Houston,Designer,50:18.1,Subway,Pizza,2,32,21.21,3.11,Wallet,No,Delayed,4,Desktop Site,Regular,11,3
Ashley,63,Male,Phoenix,Doctor,32:18.1,Wendy's,Burger,5,37,11.38,7.41,Wallet,No,Delivered,4,Mobile App,Platinum,6,3
David,63,Male,Houston,Designer,34:18.1,Burger King,Pizza,3,39,27.51,5.47,Wallet,No,Delivered,4,Mobile App,Regular,4,5
Chris,63,Male,New York,Engineer,18:18.1,Chipotle,Sandwich,4,17,29.03,3.34,Cash,No,Delivered,4,Desktop Site,Regular,10,5
Laura,63,Female,San Jose,Engineer,02:18.1,McDonald's,Pasta,4,41,34.18,1.43,Wallet,Yes,Delivered,3,Mobile App,Regular,3,4
Ashley,63,Female,Dallas,Student,58:18.1,Chipotle,Sushi,1,53,33.38,7.81,Credit Card,No,Delivered,3,Mobile App,Regular,4,5
Chris,63,Male,Dallas,Engineer,28:18.1,McDonald's,Sandwich,5,42,33.87,1.75,Credit Card,No,Delivered,3,Mobile App,Silver,0,4
Daniel,63,Male,Dallas,Salesperson,15:18.1,McDonald's,Burger,2,43,17.23,2.25,Debit Card,No,Cancelled,4,Mobile App,Silver,0,2
Jessica,63,Female,Chicago,Student,14:18.1,Subway,Burger,3,39,12.24,9.29,Debit Card,No,Delivered,5,Mobile App,Regular,7,5
David,63,Female,San Jose,Designer,30:18.1,Burger King,Tacos,4,18,11.69,6.01,Debit Card,No,Delivered,3,Mobile App,Silver,8,4
David,63,Male,Los Angeles,Student,46:18.1,Wendy's,Pizza,3,40,37.82,3.36,Debit Card,No,Delivered,4,Mobile App,Platinum,9,3
David,63,Male,San Diego,Teacher,18:18.1,Subway,Salad,1,26,25.22,6.57,Credit Card,No,Delivered,4,Mobile App,Regular,2,4
Ashley,63,Male,Chicago,Engineer,44:18.1,Chipotle,Burger,5,47,44.09,0,Credit Card,No,Delivered,4,Desktop Site,Regular,14,4
Emily,63,Female,Los Angeles,Student,32:18.1,McDonald's,Burger,3,29,38.48,6.57,Credit Card,No,Delivered,3,Mobile App,Regular,2,4
John,63,Female,San Diego,Teacher,28:18.1,Wendy's,Pizza,5,23,37.85,6.92,Credit Card,No,Delivered,5,Mobile App,Silver,11,1
David,63,Female,Phoenix,Designer,58:18.1,Chipotle,Ramen,2,46,15.58,6.02,Credit Card,No,Delayed,2,Mobile App,Gold,0,4
Michael,63,Female,Los Angeles,Teacher,45:18.1,Subway,Pizza,1,40,29.89,1.64,UPI,No,Delivered,4,Mobile App,Regular,9,4
John,63,Male,Chicago,Designer,30:18.1,McDonald's,Pasta,4,34,22.32,2.62,Credit Card,No,Delivered,4,Mobile App,Gold,15,4
Laura,63,Female,Chicago,Designer,26:18.1,Panda Express,Sushi,3,5,19.99,3.7,Credit Card,No,Delivered,5,Mobile App,Regular,14,2
Chris,63,Male,San Diego,Driver,01:18.1,Subway,Salad,3,27,31.55,3.5,UPI,No,Cancelled,5,Mobile App,Gold,10,3
Sarah,63,Female,Houston,Student,29:18.1,Chipotle,Sushi,3,30,15.13,4.58,Credit Card,No,Delivered,3,Mobile App,Silver,10,4
David,63,Female,Phoenix,Engineer,24:18.1,Subway,Burger,1,27,38.01,4.71,Wallet,Yes,Delivered,4,Mobile App,Regular,0,4
Daniel,63,Female,Phoenix,Doctor,04:18.1,Burger King,Pasta,4,38,36.59,7.76,Debit Card,No,Delivered,4,Mobile App,Platinum,2,5
Daniel,63,Male,Houston,Student,59:18.1,Chipotle,Burger,2,21,-0.66,5.63,Cash,No,Delivered,3,Mobile App,Regular,0,4
Daniel,63,Male,Chicago,Designer,39:18.1,KFC,Sushi,3,39,33.3,3.64,Credit Card,Yes,Delivered,4,Mobile App,Regular,2,5
Michael,63,Male,San Diego,Teacher,12:18.1,Burger King,Burger,2,36,43.32,3.62,Credit Card,No,Delivered,1,Mobile App,Regular,12,4
Jessica,63,Female,Dallas,Doctor,59:18.1,Subway,Salad,2,48,12.41,7.54,Credit Card,No,Delivered,3,Mobile App,Silver,25,4
Ashley,63,Female,San Diego,Salesperson,40:18.1,McDonald's,Sushi,4,21,11.96,2.77,Credit Card,Yes,Delivered,3,Mobile App,Gold,12,4
Ashley,63,Male,New York,Doctor,39:18.1,KFC,Burger,2,35,14.48,2.6,Credit Card,No,Delivered,5,Mobile App,Regular,6,3
Daniel,63,Male,Phoenix,Driver,07:18.1,McDonald's,Pizza,1,30,36.6,6.83,Credit Card,Yes,Delivered,3,Mobile App,Gold,3,3
Emily,63,Female,Houston,Student,33:18.1,Chipotle,Pizza,1,44,11.15,0.02,Credit Card,No,Delivered,4,Mobile App,Regular,14,4
Chris,63,Male,San Jose,Salesperson,06:18.1,Wendy's,Ramen,1,6,30.02,5.22,Wallet,Yes,Delivered,3,Mobile App,Silver,0,3
Chris,63,Male,Los Angeles,Teacher,10:18.1,Chipotle,Burger,2,30,22.69,7.65,Credit Card,No,Delivered,5,Mobile App,Regular,6,4
Sarah,63,Female,Los Angeles,Doctor,57:18.1,Wendy's,Sushi,3,58,52.92,4.59,UPI,No,Delivered,5,Mobile App,Regular,8,5
Daniel,63,Female,San Jose,Designer,33:18.1,Subway,Sushi,2,36,45.12,7.45,Debit Card,No,Delivered,5,Mobile App,Silver,11,4
Jessica,63,Female,Dallas,Designer,04:18.1,McDonald's,Sushi,1,38,37.63,7.78,Credit Card,Yes,Delivered,3,Mobile App,Gold,0,4
Ashley,63,Male,Los Angeles,Student,32:18.1,Chipotle,Burger,1,22,40.45,4.75,Credit Card,Yes,Delayed,1,Mobile App,Silver,6,4
Daniel,63,Male,Phoenix,Designer,50:18.1,Burger King,Pizza,2,33,60.96,1.12,Wallet,No,Delivered,5,Desktop Site,Silver,21,4
Chris,63,Female,Chicago,Teacher,07:18.1,Taco Bell,Sushi,1,33,25.65,6.63,Debit Card,Yes,Delivered,4,Mobile App,Regular,6,4
Michael,63,Female,San Diego,Designer,12:18.1,McDonald's,Burger,4,8,30.61,1.95,UPI,No,Delivered,4,Mobile App,Gold,5,5
John,63,Female,San Jose,Student,27:18.1,Chipotle,Sandwich,5,18,30.6,7.4,Credit Card,No,Delivered,5,Mobile App,Gold,26,4
Michael,63,Male,San Jose,Doctor,04:18.1,KFC,Salad,2,34,32.82,0,Debit Card,No,Delivered,3,Desktop Site,Regular,5,5
Daniel,63,Female,San Diego,Teacher,54:18.1,Subway,Sandwich,1,37,18.62,4,Debit Card,No,Delivered,4,Mobile App,Gold,13,5
Ashley,63,Male,Dallas,Teacher,28:18.1,KFC,Salad,1,32,31.79,4.42,Credit Card,Yes,Delivered,5,Desktop Site,Regular,3,5
Ashley,63,Male,Chicago,Salesperson,48:18.1,Burger King,Pizza,3,25,1.61,9.75,Credit Card,No,Delivered,5,Mobile App,Regular,5,4
Daniel,63,Male,Dallas,Designer,37:18.1,Chipotle,Sandwich,4,38,19.02,8.17,Wallet,Yes,Delivered,4,Mobile App,Silver,11,2
Sarah,63,Female,Los Angeles,Designer,12:18.1,McDonald's,Burger,3,26,39.43,2.87,Cash,No,Delivered,3,Desktop Site,Gold,9,2
Ashley,63,Male,New York,Salesperson,21:18.2,Chipotle,Sandwich,5,21,25.11,5.86,Credit Card,Yes,Delivered,4,Mobile App,Regular,5,4
David,63,Male,Dallas,Student,53:18.2,McDonald's,Pizza,2,35,42.25,4.89,Credit Card,No,Delivered,4,Mobile App,Gold,6,4
Emily,63,Female,New York,Engineer,01:18.2,McDonald's,Tacos,5,37,31.92,2.14,Credit Card,No,Cancelled,3,Desktop Site,Silver,2,1
Michael,63,Female,Phoenix,Salesperson,22:18.2,McDonald's,Sushi,3,42,14.25,2.16,Credit Card,No,Delivered,4,Mobile App,Regular,9,4
Sarah,63,Female,San Diego,Engineer,10:18.2,Wendy's,Burger,1,45,37.65,5.91,UPI,No,Delivered,3,Mobile App,Platinum,6,4
Sarah,63,Female,San Diego,Doctor,51:18.2,McDonald's,Sandwich,5,34,39.68,2.11,Credit Card,No,Delivered,3,Mobile App,Platinum,0,4
Sarah,63,Female,Los Angeles,Teacher,22:18.2,Chipotle,Sushi,3,40,34.65,3.96,Debit Card,Yes,Delivered,4,Mobile App,Regular,0,3
John,63,Male,Los Angeles,Salesperson,13:18.2,Burger King,Ramen,4,28,31.24,2.61,Debit Card,No,Delivered,4,Mobile App,Silver,0,4
Daniel,63,Female,Dallas,Salesperson,58:18.2,Chipotle,Ramen,4,61,37.94,9.49,Cash,No,Delayed,5,Desktop Site,Silver,3,5
David,63,Male,San Jose,Doctor,15:18.2,Taco Bell,Sushi,1,34,20.57,3.94,Debit Card,No,Delivered,4,Mobile App,Silver,20,3
David,63,Male,New York,Student,31:18.2,McDonald's,Sandwich,5,32,44.66,0.76,Credit Card,No,Delivered,4,Mobile App,Silver,1,4
Ashley,63,Female,New York,Salesperson,18:18.2,Chipotle,Burger,5,46,25.99,5.35,Debit Card,Yes,Delivered,5,Mobile App,Regular,5,5
Laura,63,Female,Houston,Engineer,17:18.2,McDonald's,Burger,2,31,31.13,5.09,Credit Card,No,Delivered,4,Mobile App,Regular,2,4
David,63,Female,New York,Teacher,16:18.2,Chipotle,Burger,2,42,34.2,6.8,Wallet,No,Delivered,2,Mobile App,Regular,15,3
Emily,63,Female,Phoenix,Student,48:18.2,McDonald's,Pizza,3,35,14.4,2.37,Credit Card,No,Delivered,3,Mobile App,Regular,3,4
David,63,Male,Los Angeles,Teacher,24:18.2,McDonald's,Salad,4,32,30.84,10.59,Credit Card,No,Delivered,5,Mobile App,Regular,6,3
David,63,Male,Los Angeles,Teacher,28:18.2,Subway,Pizza,3,34,1.46,4.13,Wallet,No,Delivered,5,Mobile App,Regular,15,4
Daniel,63,Male,Los Angeles,Salesperson,11:18.2,Chipotle,Pizza,1,21,44.66,4.59,UPI,No,Delivered,5,Mobile App,Gold,1,3
Jessica,63,Female,San Jose,Salesperson,28:18.2,Wendy's,Ramen,5,8,27.23,5.81,Debit Card,No,Delivered,3,Mobile App,Regular,10,4
Daniel,63,Female,Chicago,Engineer,37:18.2,McDonald's,Ramen,2,24,48.04,5.23,Wallet,No,Delivered,4,Desktop Site,Regular,10,2
Daniel,63,Female,Phoenix,Salesperson,58:18.2,KFC,Pasta,4,26,-0.07,3.25,Wallet,No,Cancelled,4,Mobile App,Regular,3,5
David,63,Male,Chicago,Salesperson,17:18.2,Taco Bell,Pasta,2,51,9.46,3.19,Wallet,No,Delivered,5,Mobile App,Platinum,2,2
Chris,63,Male,New York,Teacher,46:18.2,McDonald's,Sushi,4,28,29.89,4.03,Credit Card,No,Delivered,4,Mobile App,Regular,13,4
Sarah,63,Female,New York,Student,52:18.2,Chipotle,Pizza,3,32,40.93,2.93,Credit Card,No,Delivered,2,Desktop Site,Regular,7,5
Chris,63,Male,Phoenix,Salesperson,44:18.2,Burger King,Burger,4,23,35.08,5.2,UPI,Yes,Delayed,4,Mobile App,Regular,4,5
Michael,63,Male,Houston,Doctor,43:18.2,Burger King,Pasta,2,31,23.09,1.28,Debit Card,No,Delivered,1,Mobile App,Regular,3,4
Sarah,63,Female,Los Angeles,Doctor,36:18.2,Wendy's,Pasta,1,5,27.13,3.31,Credit Card,No,Delivered,4,Mobile App,Regular,2,5
Emily,63,Female,New York,Student,38:18.2,Wendy's,Sushi,1,26,31.74,2.56,Wallet,No,Delivered,4,Desktop Site,Regular,11,2
Daniel,63,Male,Los Angeles,Designer,10:18.2,Subway,Burger,4,43,24.45,0,Credit Card,Yes,Cancelled,4,Mobile App,Regular,8,4
David,63,Male,San Jose,Doctor,34:18.2,Chipotle,Salad,1,43,50.13,2.86,Credit Card,No,Delivered,4,Mobile App,Regular,6,3
Michael,63,Male,Dallas,Driver,28:18.2,Subway,Ramen,3,30,31.88,0.94,Wallet,Yes,Delivered,4,Mobile App,Gold,6,3
Jessica,63,Female,Phoenix,Student,07:18.2,McDonald's,Burger,1,39,24.19,8.95,Cash,Yes,Delivered,5,Mobile App,Silver,9,3
Ashley,63,Female,Phoenix,Engineer,03:18.2,Burger King,Pasta,1,33,13.86,3.44,Credit Card,No,Cancelled,4,Desktop Site,Gold,10,4
Michael,63,Male,Los Angeles,Student,29:18.2,Burger King,Ramen,4,21,23.34,8.54,Credit Card,Yes,Delivered,3,Mobile App,Regular,10,3
Michael,63,Male,New York,Doctor,29:18.2,Wendy's,Pizza,4,13,46.3,0.77,Credit Card,Yes,Delivered,4,Mobile App,Silver,8,2
John,63,Male,New York,Student,49:18.2,Chipotle,Pasta,2,20,36.93,1.85,Credit Card,No,Delivered,5,Mobile App,Silver,0,4
Sarah,63,Female,Los Angeles,Teacher,33:18.2,Wendy's,Salad,2,39,23.46,5.51,Debit Card,No,Delivered,5,Mobile App,Regular,13,5
John,63,Male,San Diego,Engineer,24:18.2,Burger King,Salad,5,39,14.65,6.21,UPI,Yes,Cancelled,4,Mobile App,Regular,0,3
Ashley,63,Female,New York,Teacher,48:18.2,Wendy's,Sandwich,4,10,31.22,4.33,Credit Card,No,Delivered,5,Mobile App,Regular,3,3
Sarah,63,Female,San Jose,Doctor,34:18.2,KFC,Pasta,5,45,34.05,2.69,Credit Card,No,Delivered,3,Mobile App,Gold,17,4
Chris,63,Female,Houston,Engineer,30:18.2,McDonald's,Pasta,4,26,37.92,5.18,Debit Card,No,Delivered,3,Mobile App,Silver,8,3
Jessica,63,Female,San Jose,Teacher,50:18.2,McDonald's,Pizza,5,29,31.82,6.53,Credit Card,No,Delivered,3,Mobile App,Regular,8,5
Daniel,63,Female,San Jose,Designer,30:18.2,Taco Bell,Salad,3,30,3.52,1.46,Debit Card,Yes,Delivered,4,Mobile App,Regular,0,3
Daniel,63,Female,Dallas,Designer,12:18.2,Chipotle,Pizza,2,39,37.88,3.96,Debit Card,No,Delivered,4,Mobile App,Regular,4,3
Chris,63,Female,San Diego,Student,14:18.2,Chipotle,Tacos,1,25,45.41,0,Credit Card,No,Delayed,3,Desktop Site,Silver,6,3
John,63,Male,San Diego,Doctor,34:18.2,KFC,Sushi,2,52,46.31,1.3,Credit Card,No,Delivered,5,Mobile App,Gold,0,4
Michael,63,Male,Chicago,Driver,19:18.2,Subway,Salad,1,40,10.76,4.61,UPI,No,Delivered,5,Mobile App,Regular,6,4
Jessica,63,Female,Dallas,Salesperson,21:18.2,KFC,Burger,3,25,27.38,3.46,Cash,No,Delivered,3,Mobile App,Silver,8,4
Laura,63,Female,New York,Engineer,44:18.2,Panda Express,Pizza,4,21,40.23,0,Credit Card,No,Delivered,5,Mobile App,Regular,0,4
David,63,Male,New York,Student,06:18.2,McDonald's,Pizza,1,19,32.23,6.08,Credit Card,Yes,Delivered,5,Desktop Site,Regular,2,3
Michael,63,Male,Dallas,Salesperson,55:18.2,Burger King,Sushi,3,8,34.02,0.77,UPI,No,Delivered,4,Desktop Site,Silver,8,3
Laura,63,Female,San Diego,Salesperson,31:18.2,Panda Express,Sushi,1,33,43.05,8.62,Credit Card,No,Delivered,3,Mobile App,Regular,2,1
Sarah,63,Female,New York,Salesperson,27:18.2,Subway,Sushi,2,23,15.29,1.49,Debit Card,No,Delivered,3,Mobile App,Regular,0,3
David,63,Male,Dallas,Salesperson,02:18.2,Burger King,Pizza,4,41,36.36,3.36,Wallet,No,Delivered,3,Mobile App,Silver,17,3
John,63,Male,Dallas,Engineer,55:18.2,Subway,Pizza,4,45,50.68,8,Credit Card,No,Delivered,2,Mobile App,Regular,17,4
Daniel,63,Female,Chicago,Salesperson,00:18.2,Chipotle,Tacos,3,42,42.46,3.7,Credit Card,No,Delivered,4,Mobile App,Silver,10,4
